text,humor
"Several dead, wounded after blast in central Istanbul: Turkish TV -  ",True
" Istanbul governor's office says 10 killed, 15 wounded in Sultanahmet explosion",True
Turkish police seal off historic Istanbul square after blast: ,True
Wanda goes to Hollywood: China tycoon's firm buys film studio Legendary for $3.5 billion  ,True
"Several dead, wounded after blast in central Istanbul: Turkish TVs ",True
" Several dead, wounded after blast in Istanbul - Turkish TV",True
"Oil prices tumble 3 percent to just over $30, traders bet on more falls  ",True
"Obama's last State of the Union to set final goals, promote legacy  ",True
Mexico says Sean Penn meeting was 'essential' to finding kingpin Chapo  ,True
"Mother of Texas 'affluenza' teen posts bond, set for Tuesday release ",True
"China seeks to stabilize yuan, stocks still fragile  ",True
"Asia stocks wary as China concerns remain, oil drops  ",True
Judge authorizes search after scent of slain Virginia woman is found  ,True
 Billionaire Lasry's junk fund stops reporting asset levels amid turmoil  ,True
Seven candidates qualify for Thursday's main presidential debate  ,True
Muslim woman's silent Trump protest was far from spontaneous  ,True
China's Dalian Wanda buys control of Legendary Entertainment in $3.5 billion deal ,True
Clinton seeks surcharge tax on wealthiest tier of Americans ,True
Seven candidates qualify for Thursday's main U.S. presidential debate ,True
Central American immigrants scramble for options to deportation by U.S. ,True
Aid convoy reaches starving Syrian town of Madaya ,True
 About 15 state attorneys general join probe of health insurer mergers.  ,True
A timeline of GM's faulty ignition switch:  ,True
"Judge lowers bond for 'affluenza' mom from $1 million to $75,000:  ",True
"A look at the last 24 hours around the world, in   ",True
"""He made 'Blackstar' for us, his parting gift.""  ",True
Obama to make good on Guantanamo pledge: White House chief of staff ,True
What are the Powerball odds? A  $2 ticket has a one in 292.2 million chance of winning: ,True
 U.S. stocks finish higher in late rally after sliding as much as 1 percent  ,True
"Scent of Virginia student found in apartment of man charged with murdering her, witness says  ",True
Slain Virginia student's scent found in suspect's apartment: witness ,True
U.S. Powerball fever grips ticket buyers with prize at $1.4 billion ,True
A timeline of GM's faulty ignition switch saga:  ,True
 A look at the elaborate outfits that shaped David Bowie's pop personas.  ,True
" Islamic State claims responsibility in online statement for ""twin"" attacks in Iraqi town that killed at least 20 people.",True
George Washington University rescinds Cosby's doctorate ,True
NYPD searching for the last of five suspects in Brooklyn playground rape:  ,True
North Korea holding U.S. citizen for allegedly spying for South Korea: CNN  ,True
What we know about the hours leading up to 'El Chapo's' capture:  ,True
"At least 48 killed in attacks in Iraqi capital, eastern town ",True
Oscar Pistorius files papers to appeal conviction for the murder of his girlfriend:  ,True
How North Korea developed a nuclear weapons program despite poverty and sanctions:  ,True
Watchdog report finds efforts to combat illegal gunrunning from the U.S. to Mexico stumbles  ,True
Two of five suspects in Brooklyn playground rape turned themselves in:   ,True
 Oscar Pistorius files papers to appeal his murder conviction: family spokesperson,True
Teenager says attack on Jewish teacher was for Islamic State: prosecutor ,True
“David Bowie” collection of Twitter reactions:  “,True
" U.S., Mexican efforts to battle gun trafficking falter - GAO ",True
Mexico starts extradition process for drug lord 'El Chapo' Guzman:  ,True
Turkey unsettled by 'anti-Islamic' messages in U.S. presidency race: minister ,True
A look back at the life and career of legendary rock star David Bowie:  ,True
North Korea holding U.S. citizen for allegedly spying: CNN -  ,True
"Obama, in State of Union speech, to draw contrast with Republican 'gloom':  ",True
"EU's Mogherini: no set date for dropping Iran sanctions, could be soon ",True
Jury selection to start in second Freddie Gray death trial ,True
"Aid convoys depart for besieged Syrian town, villages: Red Cross ",True
Dutch push intelligence sharing after missed signals in Paris  ,True
North Korea holding U.S. citizen and Canada pastor: CNN ,True
Putin says he wants global cooperation against terrorism: Bild  ,True
"Detroit's auto industry is changed, but not as Washington planned  ",True
David Bowie dies after 18-month battle with cancer  ,True
Naturalized American says detained in North Korea for spying: CNN ,True
David Bowie dies after 18-month battle with cancer - Twitter account:  ,True
'The Revenant' and 'The Martian' take top Golden Globes  ,True
Drug lord Guzman closer to U.S. trial as Mexico starts extradition process ,True
"China guides yuan higher, stocks fall anyway  ",True
Five things the U.S. stock market is worried about after last week's rout ,True
General Motors to face trial over recalled ignition switch ,True
U.S. releases video it says shows Iranian rockets near American warships  ,True
Canadian pastor held in North Korea labor camp digs holes alone: CNN  ,True
Asia shares fall sharply amid China confusion  ,True
Two suspected of raping woman in N.Y. playground give themselves up ,True
U.S. may deploy more strategic assets to Korean peninsula: South Korea ,True
Kohl's exploring taking itself private: WSJ  ,True
U.S. crude oil prices drop over 2 percent as market loses faith in rebound  ,True
"VW CEO says new catalytic converter could fix 430,000 U.S. cars ",True
China will find it tough to achieve over 6.5 percent growth over 2016-2020: state adviser ,True
Winslet leads early Golden Globes winners as Gervais shocks ,True
U.S. flies B-52 over South Korea after North's nuclear test ,True
"Citizen Cruz: Trump hammers away, U.S. Senate leader mum on eligibility ",True
"Sean Penn meeting, silver screen dreams help Mexican drug lord's downfall ",True
"Asian shares pressured, South African rand dives ",True
Growing scale of Cologne attacks stokes German debate on migrants ,True
Wall Street faces profit recession as earnings season begins ,True
"Trump hammers away at Cruz citizenship, U.S. Senate leader mum ",True
"Woman raped by five men in New York City park, police say ",True
"As foreign crises pile up, Obama seen taking few risks in final year ",True
Obama will not endorse a candidate in 2016 Democratic presidential race: White House ,True
U.S. Supreme Court set to hear challenge to public sector unions ,True
"Rocket hits Medecins Sans Frontieres clinic in Yemen, killing three: MSF ",True
Afghan forces retake northern district from Taliban ,True
Egypt's parliament meets after more than three-year absence  ,True
"No winner of record $900 million Powerball jackpot, next draw on Wednesday  ",True
Bombs hamper troops two weeks after victory declared in Iraq's Ramadi ,True
Asia trade deal puts honey exporter in sweet spot for Obama speech  ,True
Muslim woman says Trump backers are supporting 'hateful rhetoric'  ,True
Anti-migrant protest turns violent as German welcome cools  ,True
UK supermarket Asda sees volatile sales in 2016  ,True
"Powerball jackpot jumps to $900 million, fueling American fantasies ",True
Suspect charged in shooting of Philadelphia policeman - prosecutor ,True
North Korea's Kim Jong Un says H-bomb test self-defensive step against the U.S.  ,True
VW proposes catalytic converter to fix U.S. test cheating cars - Bild am Sonntag  ,True
LA-area residents implore officials to approve plan to mitigate gas leak ,True
"Hong Kong publishers spooked, anti-China books off shelves ",True
"In humiliation, Argentina says manhunt still on for fugitives  ",True
Drug lord Guzman faces extradition to U.S. after lapses lead to capture ,True
Group seeks Trump apology after Muslim woman ejected from rally ,True
"Locked in tight duel in Iowa, Trump stresses need to win state ",True
"Cairo, Red Sea attacks deal new blows to Egypt ",True
"'Star Wars' opens at record pace in China, Disney says ",True
Record U.S. Powerball jackpot reaches estimated $900 million ,True
Mexico aims to fulfill U.S. extradition request for 'Chapo' Guzman: sources ,True
Saudi Arabia may take more measures against Iran in execution row: foreign minister ,True
Turkish army says 18 Kurdish militants killed in southeast ,True
Germany's Merkel toughens tone on migrants as protesters gather ,True
Dozens of migrants die in the sea off Somaliland ,True
"Few Russian strikes in Syria are against Islamic State, U.S. official says ",True
Maryland officer jailed for putting gun to man's head: report ,True
"Damascus backs Syria talks, wants list of 'terrorist groups' and opposition negotiators ",True
New York Police Department officer shot in the leg: local media ,True
Iran complains to U.N. about Saudi 'provocations' ,True
Juniper Networks will drop code tied to National Security Agency  ,True
"Iraqi air force conducting 60 percent of sorties, PM Abadi says ",True
"Militia groups meet with leaders of Oregon occupation, pledge support ",True
Bus fare protest in Brazil's biggest city turns violent  ,True
Wall Street has worst start to year ever  ,True
"Facing U.S. storm, VW set for easier ride in Europe on emissions scandal ",True
"After dreadful week, stocks look for reason to bounce  ",True
North Korea says South's propaganda broadcasts push situation to 'brink of war'  ,True
China market tsar in spotlight amid stock market turmoil  ,True
Republican politicians jumped the gun on terrorism suspect's arrest: sources  ,True
Pfizer hikes U.S. prices for over 100 drugs on January 1  ,True
Mexico nabs infamous drug lord 'Chapo' Guzman after shootout ,True
Tales from the Trail: Who would win if Hillary Clinton runs against Donald Trump?  ,True
The Supreme Court labor case echoes a very different dispute: The battle over gay marriage.  ,True
Gunman ambushes Philadelphia policeman 'in the name of Islam' ,True
 U.S. considers ending program that lures Cuban doctors to defect  ,True
Self-styled militia group joins Oregon occupation:  ,True
"Texas Gov. and Lt. Gov. released details about a terror suspect that were under seal, jeopardizing probe: sources ",True
" U.S. stock markets record worst start to the year in history: Dow and S&amp,P slid about 6 percent for the week",True
 Philadelphia shooter 'does not appear' to be observant Muslim despite citing Islamic State in police attack: Advocacy group,True
"In Supreme Court labor case, echoes of gay marriage fight ",True
SCOTUS case challenging public-sector unions echoes very different dispute: gay marriage.  ,True
Suspect in ambush of Philly cop claimed to have pledged allegiance to Islamic State: police  ,True
 Chipotle sued for violating federal securities laws over statements on food safety,True
"Natalie Cole's death due to rare lung disease, heart failure ",True
" White House says Departments of Homeland Security, Justice to establish task force to counter violent extremism in the U.S.",True
Why Trump's determination to sleep in his own bed every night is raising eyebrows:  ,True
Philadelphia man gets up to 30 years prison for collapse that killed six ,True
Steven A. Cohen accepts two-year SEC ban on outside money ,True
"Mexico has recaptured the world's most notorious drug lord Joaquin ""El Chapo"" Guzman:  ",True
"Security forces repelled 'terror' attack in hotel in Egypt, one shooter killed: Egyptian state TV",True
"MORE: Operation to recapture 'El Chapo' Guzman involved Mexican marines, U.S. DEA and U.S. Marshals: Mexican police ",True
Tech executives to huddle with government on jihadi Internet use ,True
Two foreign tourists wounded in shooting attack on Egyptian hotel in Hurghada.,True
 Gunmen open fire at entrance to hotel used by foreign tourists in Egyptian city of Hurghada: security sources,True
"Mexico recaptures drug boss 'El Chapo' Guzman, President Pena Nieto confirms:  ",True
Mexico recaptures drug boss 'Chapo' Guzman: President Pena Nieto ,True
Man who shot Philadelphia police officer cited Islam as motive: official ,True
 Texas politicians' public comments about man arrested on 'terror' charges may have jeopardized inquiry: law enforcement sources,True
 Drug kingpin El Chapo has been caught: Mexican President Pena Nieto on Twitter,True
'Affluenza' mother enters no plea at Texas arraignment ,True
"A look back at the week around the world, in   ",True
Candidates often spend long days on the trail and nights in budget hotels - but not Trump.  ,True
 A visit to the border of the Korean Demilitarized Zone.  ,True
"Pressure grows on China to end ""business as usual"" with North Korea:  ",True
Trump sleeps in his own bed and it may cost him:  ,True
What White House officials will discuss with Silicon Valley executives today:  ,True
Two men from Middle East who came to U.S. as refugees arrested on federal terrorism charges in California and Texas: ,True
 Israeli forces kill Arab citizen wanted over Jan. 1 shooting rampage in Tel Aviv: security source,True
Congressman wants to strip Bill Cosby of his Presidential Medal of Freedom:  ,True
"Islamic State member executes his own mother in Syria, monitor group says:  ",True
China stays in focus after tumultuous first week of 2016 ,True
Belgium says found possible Paris Attacks bomb factory in December raid:  ,True
Trump likes to sleep in his own bed -- but it may cost him votes:  ,True
Same battles rage on 100 years after first U.S. birth control clinic ,True
Oregon occupation leader rejects sheriff's bid to end standoff ,True
"China stocks up after circuit breaker axed, yuan fixed higher  ",True
Brazil dam burst tailings spill below early estimates  ,True
Hungary PM flags veto of any EU sanctions against Poland  ,True
"Gun owners grill Obama at town hall, NRA sits it out  ",True
N.Korea boosts frontline troop strength as South readies broadcasts - report  ,True
"Asian shares rally as China drops circuit breaker, firms yuan setting  ",True
Oil prices move away from 12-year lows as China shares rise  ,True
"Pressure grows on China to rein in North Korea, South launches propaganda barrage  ",True
China central bank intervening to support yuan via state-owned banks: traders  ,True
"Dow, S&amp,P off to worst four-day Jan start ever as China fears grow  ",True
Asian shares in for worst week in four years on panic over China ,True
'National security' related arrest made in Sacramento: official ,True
Congressman aims to revoke Bill Cosby's Medal of Freedom ,True
TransCanada legal challenges over Keystone pipeline face long odds ,True
New U.S. diet rules would take 20 percent bite out of American sugar use ,True
China markets face make-or-break day as policy dumbfounds ,True
Obama says won't campaign for any Democrat who doesn't back gun reforms ,True
Chicago opens law department review after cop shooting mistrial ,True
"Tech executives, U.S. officials to confer on militants' social media use ",True
Don't miss our Editor's Choice photos of the day:  ,True
Dow off to worst January start ever as China fears grow ,True
Congolese boy attacked by chimps will undergo a rare double-lip reconstruction in New York:  ,True
American al Qaeda suspect pleads not guilty as U.S. mulls new charges ,True
Justice's gay marriage order halts licenses in some parts of Alabama:  ,True
White House officials to meet with tech executives to discuss militants' use of social media  ,True
Kerry says China's approach to North Korea has not worked ,True
White House says confident acted lawfully in Keystone pipeline rejection ,True
Twitter responds to first anniversary of Charlie Hebdo attacks - and Donald Trump weighs in:  ,True
House to vote on North Korea sanctions bill ,True
Platini withdraws candidacy for FIFA presidency ,True
Renault-Nissan alliance plans self-driving cars over next four years ,True
Taliban factions divided on taking part in peace process:  ,True
Heaviest air strikes yet rock Yemeni capital Sanaa: residents ,True
Iran stops doing business with Saudi Arabia as Nimr execution rankles ,True
"Pizza, rifles and tension: a night inside the Oregon protest.  ",True
"Looking back at the Charlie Hebdo attack, one year later:  ",True
Top U.S. House Democrat sees swift North Korea sanctions bill ,True
"Time Warner Cable says up to 320,000 customers' data may have been stolen:  ",True
Paris police shoot dead knife-wielding man on Charlie Hebdo anniversary:  ,True
U.S. jobless claims fall from five-month high:  ,True
"Some Taliban factions consider joining peace process, others opposed ",True
Wall Street has room to bounce back despite the testing start to the year:  ,True
"California shooter's visa record shows routine interview, no flags raised:  ",True
Stock futures tumble as China allows yuan to fall further raising concerns:  ,True
Defiance among rogue settlers as Israel accuses Jewish youth of murder ,True
"Man shot by Paris police shouted Allahu Akbar, may have worn suicide belt:  ",True
California faces pivotal juncture as death-row population swells ,True
Paris police shoot dead knife-wielding man - police sources: ,True
Man who tried to enter Paris police station may have been wearing suicide belt - interior ministry,True
"After split from ally, Hungary's Orban strives to muster media muscle ",True
Cameron upbeat but poll shows Britons tilting toward leaving EU ,True
" Facebook, Amazon and Microsoft shares down more than 2.5 percent premarket",True
" Apple shares down 3.2 percent at $97.47 premarket, set to touch lowest level since August 24 'flash crash' ",True
" S&amp,P 500 and Dow Jones futures down about 2.5 percent, Nasdaq futures down about 3.3 percent ",True
At least 40 killed in attack on police training center in Libya's Zliten: mayor ,True
"Asia shares slump as China sets yuan lower, triggers circuit breaker  ",True
Mitsubishi to close U.S. auto plant after failing to find buyer  ,True
South Korea seeks U.S. strategic weapons after North's nuclear test  ,True
"Despite weak start to year, Wall Street stocks have room to rebound  ",True
China market turmoil pulls Brent oil to levels not seen since 2004  ,True
"China lets yuan fall faster, share trading suspended as prices tumble  ",True
"China stocks slump 7 percent, triggering circuit breaker  ",True
"Macy's to cut jobs, shut stores amid weak holiday sales  ",True
Maduro names young hardliner to run Venezuela's ailing economy  ,True
China goes underground to expand its strategic oil reserves  ,True
"Morgan Stanley names Kelleher president, Fleming departs  ",True
China stocks trading halted after rout ,True
New 'Star Wars' film shatters North American box office record ,True
"Asian stocks touch three-month low, China woes remain in spotlight ",True
North Korea test draws threat of sanctions despite H-bomb doubts ,True
Alabama chief justice orders halt to same-sex marriage licenses ,True
Oregon occupiers: Not ready to go home quite yet ,True
TransCanada sues U.S. over Keystone XL pipeline rejection ,True
"Volkswagen likely to buy back 115,000 cars in U.S: German report ",True
Griffey Jr. heads Baseball Hall of Fame's Class of 2016 ,True
Twitter pokes fun at North Korea's H-bomb claim:  ,True
Neighbor of San Bernardino gunman pleads innocent to terrorism charge:  ,True
TransCanada launches legal action over Keystone XL rejection ,True
Baltimore judge orders officer to testify against other officers in second Gray death trial:  ,True
Twitter 10k? Twitterati say save it for 'War and Peace' ,True
Apple shares drop below $100 for first time since August:  $AAPL ,True
Experts still doubt North Korea's atomic weapons capability as advanced as Pyongyang claims:  ,True
L.A. County prosecutor declines to file criminal charges against Bill Cosby stemming from two allegations of sexual misconduct.,True
UBP to pay $187 million to avoid U.S. charges of aiding tax evasion ,True
Fed raised rates even as inflation debate continued: minutes ,True
 U.S. has determined North Koreans conducted some kind of nuclear test: White House,True
Alabama chief justice says same-sex marriage licenses should not be issued ,True
Anger grows in Saudi Arabia's Shi'ite areas after executions:  ,True
 Alabama Supreme Court Chief Justice orders state probate judges not to issue same-sex marriage licenses,True
"Netflix to stream in almost all countries, skips China ",True
White House says President Obama hopes to speak by telephone with Japanese and South Korean leaders,True
White House says will talk with China about what role they can play on N.Korea.  ,True
White House says National Security Adviser Susan Rice has spoken to China about North Korea,True
"White House says President Obama discusses N. Korea regularly with Chinese President Xi, says they agree on this issue",True
White House says it wants North Koreans to end provocative acts and commit to denuclearization,True
White House says the United States has 'rock solid commitment' to the safety of allies Japan and South Korea,True
White House says it is 'notable' that China and Russia echo U.S. allies' concern on North Korea,True
White House Press Secretary Josh Earnest addresses questions on North Korea's claims that it tested a H-bomb. ,True
White House says any kind of nuclear test is 'provocative and a flagrant violation' of U.N. Security Council resolutions,True
White House says 'we're continuing the work necessary to learn more' about North Korea's reported test,True
 Initial analysis of North Korea's reported nuclear test not consistent with claims of successful H-bomb: White House,True
Our top photos from the last 24 hours:  ,True
" U.N. Security Council condemns North Korean nuclear test, will begin work on 'measures' to take",True
 Magnitude of latest North Korean seismic event appears slightly less than one in 2013: nuclear treaty organization,True
What we know about North Korea's announcement of its first H-bomb test ,True
Oregon occupiers say they want to help local residents regain rights from federal government  ,True
Islamic State video turns British attention to banned group: ,True
#JeSuisCharlie: One year later.   ,True
Rouhani shows determination to end embassy attacks in Iran ,True
 A look at North Korea's nuclear ambitions.  ,True
"One year after #JeSuisCharlie, a divided France struggles:  ",True
China again lands planes on disputed island in South China Sea: Xinhua  ,True
"Republicans blame Obama, urge China to curb North Korea nuclear activity ",True
North Korea says it successfully tested a miniaturized hydrogen nuclear bomb: ,True
Pride and power: Why North Korea's nuke test plays to a local as well as a global audience.  ,True
Islamic State threatens to destroy Saudi prisons after executions:  ,True
"No drop in asylum seekers reaching Germany, Berlin says ",True
VW faces billions in fines as U.S. sues for environmental violations:  ,True
Four oil tanks now on fire at Libyan ports after clashes:  ,True
German police give all-clear over package at Merkel's office:  ,True
North Korea says successfully conducts first H-bomb test:  ,True
 U.S. stock futures down about 1.5 percent,True
"Asia stocks buffeted by China worries, North Korea nuclear test ",True
Malaysia Airlines resumes checked baggage on Europe routes  ,True
China's Xinhua: North Korea nuclear test runs counter to goal of denuclearisation  ,True
"Brent crude oil gives up earlier gains, loiters near 11-year lows  ",True
"California prison reforms have reduced inmate numbers, not costs ",True
"Apple expected to cut iPhone 6S, 6S Plus production - Nikkei  ",True
"A year after 'Je suis Charlie', a divided France struggles ",True
North Korea appears to have tested sub-launched missile: South Korean media  ,True
North Korea successfully conducts nuclear test ,True
North Korea says tested hydrogen nuclear device  ,True
"Oregon occupiers want to work with residents, locals critical  ",True
"Asia stocks fall on China yuan, economy worries  ",True
"Obama, wiping tears, makes new push to tighten gun rules ",True
Valeant to appoint interim CEO as Pearson remains hospitalized: source  ,True
 North Korea conducts hydrogen nuclear test: North Korea TV,True
 Verizon launches auction to sell data centers - sources  ,True
"Baseball's Zimmerman, Howard sue Al Jazeera over doping report ",True
 Philadelphia Phillies player Ryan Howard sues Al Jazeera America over alleged defamation: court filing,True
Public asked to help close 18-minute gap in San Bernardino probe ,True
Sanders talks tough about Wall Street and the Fed:  ,True
Mother of 'affluenza' teen accepts extradition to Texas:  ,True
 Bernie Sanders takes on Wall Street.  ,True
"Twitter considering 10,000-character limit for tweets: report ",True
Saudis signal backing for Syria talks despite row with Iran ,True
U.S. judge orders deposition of Cosby's wife kept under seal ,True
U.S. West Point academy swears in first woman commandant of cadets ,True
"Automakers, not Silicon Valley, lead in driverless car patents: study ",True
Volkswagen struggling to agree fix for U.S. test cheating cars: source ,True
Mother of 'affluenza' Texas teen waives right to fight extradition ,True
Obama makes emotional plea in defense of plan to increase background checks for gun buyers:  ,True
Obama becomes emotional as he discusses Newtown during announcement on gun control measures  ,True
Iran says Saudi Arabia cannot cover up 'crime' by cutting ties ,True
Wall St. muted as investors recover from selloff ,True
A timeline of the troubled history of Iran-Saudi relations:  ,True
Anti-government militiamen press standoff at Oregon wildlife refuge:  ,True
" One U.S. service member killed, two wounded in Afghanistan: report ",True
MORE: U.S. medevac helicopter responding to wounded U.S. Special Forces down in Afghanistan: report ,True
"Turkish army kills 14 Kurdish militants, one security officer dead ",True
 U.S. medevac helicopter responding to wounded U.S. Special forces has gone down in Afghanistan: NBC,True
Southern Yemeni officials survive car bomb attack in Aden ,True
Militant in Islamic State video believed to be British bouncy castle salesman:  ,True
Six militants who attacked Indian air base now dead: minister:  ,True
Islamic State territory shrinks in Iraq and Syria: U.S.-led coalition ,True
"Woman, 11 children being held hostage in Georgia motel: reports ",True
Volkswagen faces billions in fines as U.S. sues for environmental violations ,True
Islamic State militants target Libya's Es Sider oil port for second day ,True
British PM Cameron to allow ministers to campaign for EU exit ,True
Vontobel family affirms commitment to Swiss bank after patriarch's death  ,True
Trump releases first TV ad in 2016 Republican presidential race ,True
Bodies of 21 migrants found on Aegean coast: Turkish gendarmerie ,True
Palestinian who stabbed Israeli soldier shot dead in West Bank: army ,True
"Oil prices fall as weak China data, oversupply drag on markets  ",True
Asia shares retreat again as China stocks' recovery short-lived  ,True
New Saudi-Iran crisis threatens wider escalation  ,True
"China battles to shore up stocks, yuan after globe-shaking slide  ",True
Blast near consulate buildings in eastern Afghan city: official ,True
"Guns N' Roses, LCD Soundsystem, Cavin Harris to headline 2016 Coachella festival  ",True
"On the campaign trail will Bill, it's all about Hillary ",True
South China Sea tensions surge as China lands plane on artificial island  ,True
"Oregon activists picked the wrong battle, militia leaders say  ",True
Wall Street begins year sharply lower after China selloff  ,True
"Asia shares try to stabilize, China edges higher  ",True
 Dalian Wanda clinches deal for Legendary Entertainment - source  ,True
China stocks face moment of truth after unprecedented trading halt  ,True
"Chicago police watchdog beefs up staff, pledges transparency ",True
"'We are not natural-born enemies of Iran,' Saudi U.N. envoy says ",True
Arizona pays $3 million in prison teacher rape case ,True
Locals distance themselves from Oregon refuge occupiers ,True
"Obama: New gun control measures are legal, could save lives ",True
"Mississippi River crest rolls toward Tennessee, singer's body found ",True
China lands plane on one of its new island runways in the South China Sea:  ,True
" Worst start to the year for Dow since 2008, worst start for S&amp,P 500 and Nasdaq since 2001",True
" U.S. indexes pare earlier losses, Dow Jones and S&amp,P 500 close down more than 1.5 percent, Nasdaq sheds more than 2 percent",True
Oregon refuge occupiers voice ire at U.S. government reach:  ,True
Obama ignites political firestorm by bypassing Congress with new gun measures:  ,True
New York Giants head coach Tom Coughlin stepping down:  ,True
Body of country singer Craig Strickland recovered in Oklahoma: ,True
Puerto Rico Governor says preparing for legal action from creditors: CNBC ,True
" Saudi Arabia to halt flights, trade with Iran - minister ",True
 New York Giants Coach Tom Coughlin stepping down after 12 years with team.,True
Body of country singer Strickland recovered in Oklahoma ,True
"Obama's gun control measures to spark political, legal fights ",True
Site of massacre in San Bernardino reopens:  ,True
 Body of country singer Craig Strickland discovered by Oklahoma officials.,True
"Site of massacre in San Bernardino, California reopens ",True
Obama to announce gun control measures 'quite soon': White House ,True
U.S. files civil suit against Volkswagen for environment violations ,True
Oregon incident part of a decades-old conflict between ranchers and federal government   ,True
" Saudi Arabia says to cut flights, trade with Iran, ban visits:  ",True
"Quake strikes northeast India, Bangladesh, 11 dead, nearly 200 hurt:  ",True
"France prepares tribute to Charlie Hebdo, Jewish supermarket victims:  ",True
FBI seeks peaceful end to occupation at Oregon wildlife refuge:  ,True
Iran says boosting oil exports depends on future demand:  ,True
Twitter reacts as stocks tumble after weak Chinese economic data:  ,True
Britain denounces Islamic State video showing 'spies' shot:  ,True
" Saudi Arabia will cut off all commercial ties with Iran, ban its citizens from traveling to Iran: foreign minister",True
"S&amp,P 500 and Dow extend lossses past 2 percent mark. ",True
Dow slides 2 percent as China fears trigger selloff:  ,True
"Bernie Sanders action toy slouches, points and raises lots of cash",True
Authorities piece together motive in Kansas shooting rampage ,True
FIFA aims to start afresh with leadership vote:  FIFAelection ,True
Big turnout as Iran votes to shape post-sanctions era  ,True
Countries should use all levers to support economy: Lew ,True
Trump's march stirs growing sense of dread among Republicans  ,True
Big verdict doesn't assure more wins for plaintiffs in talc-cancer cases  ,True
China seeks to manage economic reform expectations at G20  ,True
"Gunman kills three in Kansas workplace, shot to death by police ",True
"Shanghai G20 talks to feature hunt for ways to calm markets, lift global growth ",True
"Russia, Syrian army pound rebels ahead of fighting halt ",True
"U.S. to test-fire ICBM amid strategic tensions with Russia, North Korea ",True
"Asia shares edge higher as G20 meets, oil holds gains ",True
Brooklyn company flooded with orders for Bernie Sanders action figure,True
Where migrants are prey - Reuters investigates the migrant crisis,True
Apple files arguments in court opposing FBI iPhone request ,True
The high-ranking executives who have taken heat in the FIFA scandal,True
"BBC culture allowed Savile to commit sex crimes, but no evidence of a cover-up: report ",True
Nevada governor rules himself out of Supreme Court consideration ,True
Nevada Governor Sandoval does not want to be considered for high court: Reid aide,True
FBI and Apple to testify at a March 1 congressional hearing on encryption issues,True
"FBI director, Apple general counsel to testify March 1: House panel ",True
"FBI, Apple to testify on encryption before Congress on March 1.",True
Family of Michigan man charged in Uber shootings know no motive: lawyer ,True
"BBC culture allowed star to commit sex crimes, but top staff unaware: report ",True
"U.S. spy chiefs expect continuing problems in Libya, Ukraine ",True
"U.S. jobless claims up, but trend points to firming labor market",True
Apple unlocking case will not be 'trailblazer' for legal precedent: FBI chief ,True
"Europe shrugs off pre-G20 China stocks slump, sterling steadies",True
"BBC bosses unaware of star's sex crimes, but culture flawed - report",True
Houston's crude reality: oil ,True
“We had no food and water. We had to drink our own urine.” Understand migrant lives,True
Trump versus Rubio and Cruz at Houston Republican debate ,True
U.N. to announce new round of Syria talks: envoy ,True
"Evidence on talc cancer risk differs for jurors, researchers",True
Ponies and princesses: Hasbro launches charm offensive for girls ,True
Libya wants Western help in fight against ISIS,True
Teenager near Tokyo found to have Zika virus after return from Brazil,True
"Trump's surge confounds rivals, makes him betting favourite",True
Unlocking iPhone 'bad for America': Apple CEO,True
"China stocks tumble over 6 percent, worst loss in a month",True
Japan's Sharp decides to accept Foxconn takeover offer: sources,True
Asian stocks tentative on anxiety over volatile oil ,True
How one man in New York helped his brother flee Eritrea for Europe,True
Tim Cook says Apple unlocking San Bernardino iPhone would be 'bad for America',True
Spy agencies say Clinton emails closely matched top secret documents: sources ,True
Unlocking San Bernardino iPhone would be 'bad for America': Apple CEO Tim Cook ,True
The Washington insiders who work to get Chinese deals approved ,True
Connecticut prosecutors ask court to order Kennedy kin back to jail ,True
The Migration Machine: Enter the world of people-smuggling,True
Iran arrests elderly father of U.S. citizen jailed since October: family statement,True
Obama vows to move ahead with a Supreme Court nominee,True
"Three Colorado deputies shot, one killed during gun battle with suspect",True
Iranian authorities arrest father of U.S. citizen jailed in Iran since October: family statement,True
Oregon refuge protesters to be arraigned over armed occupation,True
Millions of people turned into billions of dollars - and Europe can’t control it,True
Do you agree with Apple’s decision to oppose a court order to unlock an iphone? See the poll  ,True
Obama to proceed with court nominee despite Republican defiance ,True
Obama says he is cautious about latest Syria deal,True
Trump gains first endorsement from member of Congress ,True
House Republicans ready legal fight against Obama's Guantanamo plan ,True
Assad tells Putin he's ready to help implement a cessation of hostilities in Syria,True
France seeks 1.6 billion euros in back taxes from Google,True
House GOP readies legal action to stop Obama Guantanamo plan,True
“You will either drown in the sea or die in the desert” – The world of people smuggling,True
Zika may have been sexually transmitted in 14 cases: CDC -  ,True
"Sony Pictures hackers linked to breaches in China, India, Japan: report ",True
Facebook launches 'Reactions' worldwide ,True
Telescope used on Armstrong's moon landing finds new galaxies ,True
Solid support for Apple in iPhone encryption fight,True
Nobody counts the dead in the Sahara. @Specialreports gets inside the migrant crisis:  ,True
New York asks SEC to force climate vote onto Exxon proxy,True
Trump's third straight win has rivals looking for answers,True
"Asian shares, oil retreat as Saudi plays down output cuts",True
Apple's fight with U.S. could speed development of government-proof devices,True
White House hopeful Trump projected to win Nevada caucus,True
"Asian shares, oil retreat as Saudi Arabia plays down output cuts  ",True
