text,humor
"Deutsche Boerse, London Stock Exchange in merger talks - sources",False
Magazine publisher Time Inc considering merging with Yahoo: Bloomberg,False
"Risk rally fades as stocks, oil slip back into the red",False
Democratic race gets angry: Elections 2016 ,False
Michigan attacks may renew scrutiny of Uber vetting processes,False
Syrian govt. accepts halt to 'combat operations' in line with U.S.-Russian plan ,False
"Rubio gets boost from Republican endorsements, Cruz missteps",False
Google is shuttering Google Compare,False
Female genital 'nicks' should be legal: gynecologists  ,False
Asian shares surrender gains as oil prices retreat  ,False
Google is shuttering Google Compare: Wall Street Journal  ,False
Asian shares gain on commodity recovery hopes ,False
Cruz fires spokesman after video falsely shows rival Marco Rubio dismissing the Bible.  ,False
Scalia lauded as shorthanded SCOTUS returns to work,False
Michigan Uber driver charged with killing six people admits to fatal shootings,False
Bail denied for Michigan Uber driver charged with killing six,False
"Clinton, Sanders race takes on angrier tone after Nevada ",False
Top tech official at hacked U.S. personnel agency retires under pressure ,False
"Producer Dr. Luke says the #FreeKesha campaign is a ""trial by Twitter""",False
Ted Cruz has asked for communications director to resign: media ,False
Cruz asks communications director to resign after video falsely depicting Rubio comments,False
U.S. and Russia announce plans for ceasefire in Syria that would take effect on Saturday,False
"Michigan Uber driver does not enter plea at arraignment, says he prefers to ""remain silent.""",False
Court denies bail for Michigan Uber driver charged with shooting spree that killed six,False
How Islamic State in Mosul manipulates the exchange rate between US dollars and Iraqi dinars  ,False
Kalamazoo massacre renews interest in how Uber vets its drivers,False
U.S. businessman jailed in Iran breaks hunger strike,False
Rubio takes Wall Street,False
Chief Justice pays tribute to late Supreme Court colleague Scalia,False
Uber driver suspected of fatally shooting six to be arraigned in Michigan ,False
San Bernardino victims to oppose Apple on iPhone encryption ,False
Apple urges government to form commission on encryption issues,False
Pipeline fight sends woes downstream,False
Allergan reports higher-than-expected fourth-quarter revenue ,False
Republican Marco Rubio winning Wall Street fundraising race ,False
Swedish lawyers ask court to overturn Julian Assange's arrest warrant,False
"As U.S. shale sinks, pipeline fight sends woes downstream",False
Up to 90 million more Takata airbag inflators may face U.S. recalls,False
"Haryana protesters keep up blockade, Delhi water restored  ",False
HSBC says SEC is probing its Asia hires  ,False
HSBC says SEC probing its hiring practices in Asia ,False
"Samsung, LG unveil new devices in bid for smartphone recovery ",False
U.S. rejected North Korea peace talks offer before last nuclear test,False
"Defying Cameron, London Mayor Boris to campaign for British exit from EU ",False
Rubio sharpens attacks after latest Trump win in White House race ,False
Wealthy donors drawn to Rubio White House bid after Bush drops out ,False
Missing radioactive material found dumped in south Iraq ,False
"After Nevada, Sanders faces struggle to broaden appeal  ",False
Nadal dumped from Rio semi-finals by Uruguayan battler  ,False
"Six people killed in random Michigan shootings, suspect in custody ",False
Late Russian anti-doping agency boss was set to expose False story,False
Trump thanks South Carolina  ,False
Trump addresses his supporters ,False
"Bush suspends his campaign, CNN reports",False
"""Thank you, Nevada"" -- Clinton  ",False
Sanders concedes to Clinton,False
Slideshow: GOP battle in South Carolina  ,False
"Fox News, NBC and AP all call South Carolina for Trump ",False
"""The future we want is in our grasp"": Hillary Clinton  ",False
Live from Clinton's Nevada campaign headquarters ,False
How Egypt's changing culture led one emigre to Trump ,False
Sanders and Clinton even at 50 percent in Nevada with 13% precincts reporting  ,False
"Trump has a 5 point lead over Cruz in SC, according to NBC/WSJ/Marist poll",False
Clinton won't release transcripts of paid speeches until other candidates do,False
Nevada will be a test of Bernie Sanders appeal to minority voters  ,False
Two abducted Serbs killed in U.S. Libya raids on Islamic State ,False
"What happened to Jeb Bush, anyway?",False
Scalia funeral quietens U.S. Supreme Court battle,False
Democrat Sanders looks to prove minority appeal in Nevada ,False
China replaces Xiao Gang as securities regulator head  ,False
Pressure grows on Hillary Clinton to release Goldman Sachs speeches  ,False
"Oregon occupier freed from jail, barred from contact with husband  ",False
Canada likely to aid struggling Bombardier,False
Common mobile software could have opened San Bernardino shooter's iPhone  ,False
Focus sharpens on Fed after hot inflation data ,False
U.S. ramps up Apple fight with new filing in iPhone unlocking case,False
Trump calls for boycott until Apple unlocks shooter's phone ,False
"Under fire by investors, Yahoo takes steps for possible sale",False
"Most Americans want Obama to nominate Scalia's replacement, says poll.  ",False
U.S. files motion to force Apple to obey iPhone order,False
Where will the oil money go if Jeb Bush bleeds out?,False
U.S. government files motion seeking court order to compel Apple to assist in unlocking iPhone of San Bernardino shooter,False
This is how Twitter reacted to news of the death of Harper Lee:  ,False
Several witnesses in Shkreli case are worried about retaliation: U.S. prosecutors.  ,False
Israeli security forces shoot dead three Palestinian assailants in separate incidents,False
"Vatican to Trump: It's not 'personal,' it's religion",False
"Oil industry bet big on Jeb Bush for president, Reuters review shows. Now what?",False
@breakingviews says the Fed is playing with fire on bank capital. Find out more,False
U.S. may conduct air strikes against Islamic State in Libya again - Pentagon spokesman. ,False
This is the broken labor broker business,False
“These brokers are outside anyone’s control.” A Reuters investigation,False
"Pope's ""not Christian"" comments on Trump weren't a personal attack: papal spokesman  ",False
Pope's comments on Trump not a personal attack: papal spokesman ,False
"Greece may block EU summit conclusions, complicating Brexit, migrant talks",False
Insults are flying as political name-calling gets ugly. Watch for more,False
"UPDATE: Pope's comments on Trump should not be seen as a personal attack, nor an indication of who to vote for - Papal spokesman",False
Firming U.S. inflation keeps Fed rate hike on the table,False
This is what Biden thinks Obama should do on SCOTUS pick,False
"U.S. aircraft hit Islamic State militants in Libya, more than 40 dead",False
Apple's encryption fight: A matter of free speech?,False
Stocks knocked back as oil rally falters,False
Google accounts show 11 billion euros moved via low tax 'Dutch sandwich' in 2014,False
Texas judge set to send 'affluenza' teen's case to adult system ,False
"Aircraft strike Libya's Sabratha city, 40 killed: local official ",False
What are PM Cameron's key battles in Brussels? Here's a handy guide,False
Apple likely to invoke free-speech rights in encryption fight,False
"China's yuan eases, PBOC data suggests major intervention in January  ",False
Asian shares slip from three-week high as oil rally reverses  ,False
Oil prices fall on oversupply concerns after U.S. crude stocks hit record  ,False
"Trump says it's ""disgraceful"" for the pope to question his faith",False
Wisconsin blocks federal funds from reaching Planned Parenthood ,False
Study says Islamic State's English-language reach on Twitter has stalled in recent months,False
Key U.S. lawmaker suggests openness to encryption legislation after Apple order ,False
Top New York law officials call Apple's encryption stance irresponsible ,False
U.N. aims to air drop food to IS-besieged city in eastern Syria ,False
Republicans fume over Obama's trip to Cuba,False
"Pope says Donald Trump is  'not Christian,' Trump calls comment 'disgraceful'",False
Twitter reacts as Pope Francis and Donald Trump take each other on,False
"Pope says Trump 'not Christian,' Trump calls comment 'disgraceful' ",False
"""For a religious leader to question a person's faith is disgraceful,"" Trump says about pope comments. ",False
Trump says pope will wish and pray he was president if Vatican is attacked by Islamic State. ,False
'Selfish' oil firms relish new production despite glut,False
Parmesan bonds replace bank loans in Italy,False
EU starts 'now or never' summit to clinch deal for Britain ,False
Wounded U.S. soldier soon to receive first U.S. penis transplant,False
Soldier wounded in explosion will be first person in U.S. to receive a penis transplant,False
"Turkey blames Kurdish militants for Ankara bomb, vows response in Syria and Iraq ",False
"U.S. adds visa restrictions to Yemen, Somalia, Libya travelers ",False
"U.S. jobless claims fall, manufacturing appears to stabilize ",False
At least 38 killed in U.S.-led strikes in Syria's Hasaka over 48 hours,False
Oil extends rally to $35 after Iran welcomes output freeze,False
Section of major east-west highway in Colorado closed due to rockslides,False
Islamic State finds 'diminishing returns' on Twitter,False
"U.S. jobless claims fall to 262,000 in latest week versus consensus 275,000",False
Wal-Mart reports in-line fall in quarterly profit ,False
FCC to vote on proposal to boost TV set-top box competition ,False
What are David Cameron's main battles in Brussels?,False
Coe says Kenya could be banned from Olympics,False
Toyota recalling 2.9 million vehicles globally over seatbelt issue  ,False
Asia shares gain as crude oil bounce boosts risk assets  ,False
Amazon expanding deliveries by its 'on-demand' drivers  ,False
Trump leads Republican field nationally by more than 20 points,False
White House hopeful Rubio nabs big endorsement before crucial primary vote ,False
Donald Trump leads Republican field nationally by more than 20 points: Reuters/Ipsos ,False
Aid reaches residents of besieged Syrian towns: U.N. ,False
White House rebuts Supreme Court hypocrisy charge against Obama ,False
New Jersey takes sports betting argument to full appeals court ,False
Car bomb attack on military in Turkish capital kills 28,False
Fed policymakers discussed changing interest rate path: minutes ,False
"White House says Department of Justice is not asking Apple to create a new backdoor, asking for access to one device",False
Apple phone ruling reignites privacy vs law enforcement debate ,False
Strong U.S. industrial output bolsters growth picture ,False
"If Britain leaves the EU, France says to let migrants go to Britain - FT ",False
FCA targets six life insurers in fee transparency probe ,False
"UK house price growth accelerates in February, Nationwide says ",False
China's yuan strengthens before annual parliament meeting  ,False
Xinjiang steel collapse casts shadow over China's western ambitions  ,False
LinkedIn CEO passes 2016 stock package to employees  ,False
"Japan Feb services PMI falls to seven-month low, new business slows  ",False
U.S. Republican Trump releases healthcare proposals  ,False
Carmakers eye twin-track product cycle to keep pace with technology  ,False
Britain puts green bank up for sale  ,False
British government must restore energy sector confidence – MPs ,False
"Energy CEO McClendon dies in Oklahoma car crash, a day after indictment  ",False
U.S. says does not want China use navy to intimidate fishing vessels  ,False
"UK carmakers benefit from Brexit jitters, but most urge staying in EU  ",False
"GE to sell India financial services business to Aion, former execs  ",False
Uber racked up big international losses during 2014 expansion  ,False
Sports Direct to drop out of FTSE 100 in reshuffle  ,False
"Housing market risks rising, but smaller than in 2014: BoE's Cunliffe  ",False
UK watchdog says won't let pension freedoms become next mis-selling scandal ,False
"Euro zone, IMF split over how much Greece needs to reform  ",False
England football player Johnson facing jail after child sex conviction ,False
Bank of England digital cash? Watch out for the banks: Broadbent  ,False
Doctors call for ban on tackling in British schools:  ,False
EU cities will pounce on London business in event of Brexit - minister ,False
Good year for deaths drives profit rise for British funeral firm:  ,False
Britain floats revised bill for broad surveillance powers:  ,False
"UK construction growth at ten-month low, housebuilding weak:  ",False
Brexit could shrink UK's financial services industry - BlackRock:,False
Value of pound a big factor in Brexit vote,False
"FTSE climbs as miners, banks rally:  ",False
Former British chief rabbi wins $1.5 million Templeton Prize ,False
Virgin Money's full-year underlying pretax profit jumps 53 pct:  ,False
FCA bans former Deutsche Bank trader Michael Ross Curtler following libor fraud conviction,False
"ITV vows to outperform market in 2016, pays special dividend:  ",False
London Calling? ICE’s Sprecher eyes options:  ,False
Trump and Clinton capture key wins on Super Tuesday. Catch up with the outcomes:  ,False
Paracels tough new front in U.S. battle to rein-in China's South China Sea ambitions  ,False
"Moody's cuts China outlook to 'negative' - cites reform, fiscal risks  ",False
Asian stocks set to test February peak after upbeat U.S. data  ,False
Oil prices fall on huge build in U.S. crude stocks  ,False
British shop prices fall more sharply in February  ,False
"Hezbollah sees new struggle in Lebanon, denounces Saudi Arabia  ",False
U.S. needs more resources in Europe to counter Russia - NATO commander  ,False
"UK cost agency rejects leukaemia drug from J&amp,J and AbbVie ",False
McLaren Automotive could triple car production by 2022: CEO  ,False
Schroders Chief Executive Michael Dobson to step down - FT  ,False
Rosberg fastest but says Mercedes have more to do ,False
Emerging markets industry sinks into post-boom soul searching  ,False
"Oil prices have bottomed out, but growth will not be sharp -IEA  ",False
Iran says oil exports still constrained post-sanctions  ,False
IOC says will act on any evidence in French Olympic bid probe  ,False
U.N. to hold next round of Syria talks on March 9  ,False
British socialite to face Epstein accuser's defamation lawsuit ,False
UK to publish EU membership analysis before June vote - Osborne:  ,False
New York Stock Exchange owner ICE may gatecrash Deutsche Boerse-LSE merger:  ,False
Cameron hits back at critics with 'Project Fact':  ,False
ICE considers counter bid for London Stock Exchange Group:  ,False
UK manufacturing slumps:  ,False
UK economic growth still in the doldrums in February:  ,False
UK proposes early start to capacity power market scheme in 2017 ,False
Abe adviser says Japan may need FX intervention to limit yen's gains  ,False
"Oil drops on China manufacturing slump, but tighter supply supports  ",False
"Argentina, creditors settle 14 years after default for $4.6 billion  ",False
UK economic growth still in the doldrums in February - CBI ,False
Brooklyn judge denies government's request to unlock iPhone in drug case  ,False
Chinese investor bidding for Philips lighting division: Bloomberg  ,False
Hill sees more Mercedes dominance ahead  ,False
Brazil justice minister to quit as Lula probe tension grows - sources  ,False
How to survive high-powered yachting: hang on and don't touch anything  ,False
Closely watched AstraZeneca cancer drug fails in mesothelioma  ,False
EU clears Dell's purchase of EMC Corp  ,False
U.S. expects to give Iraq more support for Mosul fight - U.S. defence chief  ,False
Cameron hits back at EU referendum foes with 'Project Fact' ,False
UK government says EU exit could lead to decade of uncertainty:   ,False
"FTSE falls as financials falter, Morrisons gains on deal:  ",False
"Euro zone dips into deflation, raising heat on ECB: ",False
UK mortgage approvals hit two-year high in January:  ,False
Runway at London's Gatwick Airport closed due to spillage ,False
Key winners and events of the Oscars2016 in one handy list -   ,False
Sterling would fall to parity vs euro after Brexit vote - UBS:  ,False
Nicola Sturgeon takes questions on benefits of EU membership:  ,False
"Nicola Sturgeon speaks on the benefits of EU membership. Followed by Q&amp,A. Watch:  ",False
"'Spotlight' takes top Academy Award, #OscarsSoWhite other big winner:  ",False
"UK mortgage approvals hit two-year high, consumer credit growth strongest in a decade ",False
Amazon enters Britain's fresh food market with Morrisons deal​:  ,False
"""Spotlight"" wins Best Picture and other Oscars highlights:  ",False
"Oil prices rise, signs mount that market is bottoming out  ",False
Former Tepco executives indicted over Fukushima nuclear disaster - media  ,False
"China expects to lay off 1.8 million workers in coal, steel sectors  ",False
Barclays says board evaluating options for its African business  ,False
"Asian shares off to cautious start after G20, U.S. data  ",False
Australian Scott wins Honda Classic by one shot  ,False
Spurs keep up title dream as Arsenal hopes hit  ,False
Death toll in Baghdad twin suicide bombing rises to 70 - sources  ,False
Virtual reality 'heroin cave' aimed at helping addicts kick habit  ,False
Reformist gains in Iran elections clear way for business boom  ,False
Syria's truce largely holding for second day  ,False
"Post-Dieselgate, Volkswagen retools itself for faster ride  ",False
New global crisis likely without reform - ex-BoE governor King  ,False
Keflezighi sets sights for Rio marathon at age 41  ,False
More yawns than yuan in China's late-night forex trade  ,False
Ronaldo backs Zidane after first defeat as Real coach  ,False
“They said they’ll hand me over to the Islamic State.,False
"Dozens killed, wounded in Afghanistan suicide attacks  ",False
Amazon sizes up UK restaurant delivery market ,False
Dognapping on the rise in petloving Brazil  ,False
Thousands march in Moscow to honour slain Kremlin critic Nemtsov  ,False
Sharp liabilities list covered worst-case scenarios: source  ,False
Arabs lament missed opportunity in FIFA presidency race  ,False
"U.N. expects breaches of Syria truce, urges restrained response  ",False
Samsung wins appeal in patent dispute with Apple  ,False
Federer plans tour return in April  ,False
How Honeywell turned the tables on United Tech  ,False
"Ireland set to oust government, no obvious replacement: exit poll  ",False
Iran starts election count to set post-sanctions power balance  ,False
"Pratt &amp, Whitney A320neo engine suffers new test snag  ",False
Barclays to wind down African business - FT  ,False
Osborne warns of deeper spending cuts after growth falls short  ,False
Israeli troops shoot dead Palestinian who tried to stab them - army  ,False
No candidate elected outright in 1st round of FIFA presidential vote ,False
Apple encryption stand highlights mobile operators' dilemma  ,False
Sterling hits seven-year low to cap an ugly week on Brexit concerns:  ,False
Osborne says that the pound's fall shows EU referendum is 'no parlour game':  ,False
Osborne warns of deeper spending cuts after growth falls short - BBC ,False
Al Qaeda in Syria calls for more fighting as deadline nears  ,False
'Dear Jean-Claude' - Cameron thanks Juncker for 'creativity' in crafting Britain's EU deal:  ,False
"One round down and more to come. So, how does the FIFA election work? Here's a guide:  ",False
Gang jailed for sex crimes in English town at centre of abuse scandal ,False
London-Frankfurt deal seen as Brexit-proof: ,False
G4S decides to sell UK Children's Services division ,False
Alleged former IRA chief gets 18 months in jail for tax evasion ,False
Spot prices steady as supply and demand near balanced:  ,False
Bank of England's Carney warns of zero-sum game from negative rates:  ,False
LSE's Rolet to bow out to ease merger:  ,False
Political uncertainty looms as Ireland votes:  ,False
Blatter disappointed soccer ban upheld by FIFA appeal body - paper:   ,False
RBS posts £1.97 billion loss:  ,False
Osborne says leaving EU would be 'profound economic shock' - BBC ,False
French Finance Minister 'deeply believes' UK will remain in Europe  ,False
"Foxconn deal for Sharp hits big snag, Sharp shares slide  ",False
Djokovic retires with injury during Dubai quarter-final  ,False
UK consumers least confident in over a year on economic uncertainties ,False
MPs seek veto powers over top regulator post ,False
SeaWorld says will no longer use employees to infiltrate PETA  ,False
"Germans talk tough, fete Facebook's Zuckerberg  ",False
Osborne pushes G20 to warn against Brexit - FT ,False
Iran votes in contest likely to shape post-sanctions era  ,False
"Turkish editors expected to be freed, still face trial  ",False
Volkswagen board hires law firm to advise on emissions scandal liabilities  ,False
Russia's Gazprom cuts gas supplies to Turkey by 10 percent - sources  ,False
French advisers helping Libyan forces fight Islamic State in Benghazi -Libyan commander  ,False
Pound tumbles to the centre of Britain's EU battle  ,False
“You will either drown in the sea or die in the desert” Enter the world of people smuggling:  ,False
UK finance ministry says no contingency plans for Brexit ,False
Rival Labour could swing Brexit battle for PM Cameron ,False
"Flying Scotsman steam train puffs again, thrilling enthusiasts ",False
Sterling fall a 'foretaste' of leaving EU - Foreign Secretary ,False
Merlin Entertainments to be prosecuted over Alton Towers crash ,False
"BT should be overhauled, not split up - regulator:  ",False
BBC Director General Tony Hall responds to the Savile report -  ,False
Dame Janet Smith takes questions about the BBC Savile report. Watch:  ,False
Household spending sustains UK growth in fourth quarter of 2015 ,False
Lloyds to pay special dividend as profits rise:  ,False
Regulator tells banks to open up payment system to competition ,False
On a Mediterranean rescue with Italian police. Part of the Migrant Machine investigation:  ,False
Japan's Sharp decides to accept Foxconn takeover offer: source  ,False
VW diesel suits hearing may give clues on settlement progress  ,False
StanChart's landmark bid to claw back bonuses faces legal quagmire  ,False
"Blatter and Platini bans upheld, reduced to six years  ",False
Bank of England's Cunliffe says ready to use policy tools if needed  ,False
EU banking watchdog launches stress test no bank can fail  ,False
Adele wins British single of the year at BRIT Awards ,False
U.S. to boost freedom of navigation moves in South China Sea: admiral  ,False
Senate confirms Dr. Robert Califf to lead FDA  ,False
MPs say integrity unit lacks proper funding ,False
The bold moves supermarkets are taking to fight Amazon:  ,False
Danish ruling party to hold talks as government's future in balance  ,False
Why proving Zika guilty is no easy task:  ,False
U.S. wins WTO dispute against India's solar rules  ,False
"Egypt's Sisi, for first time, says Russian plane was brought down by terrorists  ",False
Gang guilty of sex crimes in English town at centre of abuse scandal ,False
How much does HSBC say Brexit could knock off sterling?  ,False
Rescued Swedish girl tells what life was like under Islamic State:  ,False
When liking isn't enough - Facebook rolls out more emotions:  ,False
Lloyds lawyer says 'no value left in HBOS' comment taken out of context ,False
Aston Martin picks Wales for new car plant:  ,False
Does Cameron have the edge over Boris in Brexit fight?  ,False
"Ex-""Top Gear"" host Jeremy Clarkson has settled a lawsuit with the producer he hit:  ",False
Sterling skids under $1.40 for the first time since height of the financial crisis in 2009:  ,False
Ex-'Top Gear' host Clarkson settles lawsuit with producer he hit ,False
UK mortgage approvals rise near 2-year highs ahead of buy-to-let tax- BBA:  ,False
Aston Martin picks Welsh site to make new crossover DBX:  ,False
Airbus chief says Brexit would not help its UK competitiveness:   ,False
Gove says EU deal could be reversed:   ,False
Deutsche Boerse equities trading won't move in LSE deal - Boerse CEO:  ,False
Aston Martin revs its engines for a site in Wales to make new crossover DBX:  ,False
Three missing in collapsed Didcot power station:  ,False
"'In' camp leads ahead of Britain's EU referendum, but gap narrows - poll:   ",False
"HSBC says Brexit could knock 20 percent off sterling, 1.5 percentage points off UK GDP growth ",False
"HSBC says sterling could fall up to 20 percent, UK GDP growth fall up to 1.5 percentage points if Britain leaves EU ",False
FIFA candidate Salman denies MP's allegations ,False
"Oil prices fall as OPEC squabbles over output targets, crude stocks swell  ",False
"Asia's oil markets in upheaval as China, India change the game  ",False
Aston Martin picks St. Athan site in Wales for new crossover car  ,False
"IMF too demanding on Greek pension reform, Greek minister says  ",False
China sends fighter jets to South China Sea island: U.S. sources  ,False
Insight - FIFA-appointed committee questions Guatemala football TV contracts: sources  ,False
Doctors warn of demand for 'vaginal seeding' despite thin evidence ,False
Formula One set for qualifying change  ,False
Kerry issues warning as Syrian parties back halt to fighting  ,False
Automaker group finds multiple factors caused Takata air bag ruptures  ,False
U.S. and EU regulators urge Indian drug companies to step up standards  ,False
Plastic in Snickers bar prompts Mars recall in 55 countries  ,False
Former JPMorgan trader says 'London Whale' debacle not his fault ,False
Brazil police probe possible Odebrecht bribes to Peru president  ,False
A brief history of the FIFA presidency (since 1904):  ,False
Mind the gap and welcome to London's new tube route - the Elizabeth Line:  ,False
Emergency services in attendance at Didcot power plant following explosion: ,False
Emergency services at Didcot power plant after explosion reported ,False
London's new rail line to be named after Queen Elizabeth ,False
UK cathedral moves statue to avoid texting mishaps:  ,False
Kurdish coordination with Syria and Russia making Britain uneasy:  ,False
Irish governing coalition set to fall short of majority - poll:  ,False
PM David Cameron fielding questions about Boris Johnson's Brexit decision:  ,False
Britain says uneasy after evidence of Kurdish coordination with Syria and Russia ,False
Oil lobby warns UK output could halve by 2025 if money dries up:  ,False
"Despite Grammy performance snafu, Adele regains Billboard top spot  ",False
Embattled Mexican builder ICA CEO Quintana leaving post: sources  ,False
Michigan Uber driver admits role in deadly shooting spree: police  ,False
Barca ready to weave their magic at Arsenal - Luis Enrique  ,False
Gas only a stopgap for UK without carbon capture - report ,False
Michigan Uber driver admits to deadly shooting spree - media reports  ,False
Assange ask Swedish court to overturn arrest warrant ,False
OPEC sees further action if output 'freeze' deal holds  ,False
FIFA candidate Champagne protests over election observers  ,False
Israel's West Bank businesses face growing pressure to uproot  ,False
Latest news and in-depth analysis on the EU referendum in one place. ,False
"As Brexit vote looms, UK says European migrants receive 10 percent of in-work welfare spend ",False
Cameron tries to sell EU deal after London mayor backs Brexit ,False
Britain's bankers step up opposition to 'Brexit'  ,False
"Aston Martin made for Bond ""Spectre"" film sells for $3.5 million:  ",False
Infantino confident of taking more than half of Africa's votes  ,False
"Brexit would not affect F1, says Ecclestone:",False
"“Sit by my side, and let the world slip: we shall ne'er be younger” LFW16 gets Shakesperean  ",False
"Netanyahu, rival vie for credit as London 'Tube' removes anti-Israel ads ",False
Who is saying what about Boris Johnson backing Brexit?,False
Citi says chance of Brexit has risen to 30-40 percent:  ,False
Europol says Brexit would make UK counter-terrorism job harder:,False
"Insight - Brexit, Brussels and the art of dealmaking ",False
Marketers use of mobile phone data erodes consumers' trust - survey:  ,False
Sterling falls after Boris goes for Brexit:,False
HSBC confirms China 'princeling' probe:  ,False
"Asked about Britain's EU vote, China says supports strong Europe:   ",False
Boris Johnson defies David Cameron to campaign for Brexit :,False
Sterling hit by Brexit worries after London Mayor joins 'out' camp:  ,False
"HSBC 2015 profit nearly flat, sees bumpier environment ahead:  ",False
"Sterling hits three-week low of $1.4175 after start of European trade, down 1.5 percent on the day",False
London's mayor Boris Johnson to campaign for British exit from EU:   ,False
Bubba Watson triumphs by one shot at Riviera  ,False
Japan February flash manufacturing PMI shows growth slowing sharply as export orders shrink  ,False
Bayern's unstoppable force faces Juve's immovable defence  ,False
Bank of Japan's Kuroda blames 'excessive' risk aversion for market tumult  ,False
"Asia shares edge ahead with oil, pound slips  ",False
Investment banks' trading revenue declined 9 percent in 2015: survey  ,False
China's Huawei backs Apple in fight over encryption  ,False
"Sterling hit by 'Brexit' worries, others major currencies calm  ",False
"London designers call upon Shakespeare, nature for inspiration ",False
"Defying Cameron, London's mayor to campaign for British exit from EU  ",False
Lenovo launches global wireless roaming service  ,False
Samsung's new Galaxy phones short on innovation in a tough 2016  ,False
London Mayor Boris Johnson says backs British exit from EU  ,False
Nigeria's Buhari to discuss oil price stability with Saudi king - presidency  ,False
Austria seeks talks with Balkan neighbours after capping migrant flow  ,False
London mayor Boris Johnson will campaign to leave the EU - BBC  ,False
Analysis - EU's real brake isn't Britain but Franco-German impasse ,False
"Insight - After winning EU deal, Cameron faces harder battle ",False
Prime Minister Cameron implores London Mayor Boris not to join EU leave campaign ,False
"Fiji cyclone leaves trail of destruction, five dead  ",False
Bulk shippers hit by perfect storm as global economic doldrums take toll  ,False
"Trump takes South Carolina, Clinton wins Nevada  ",False
Moratti sister lets slip Mourinho 'is going to Manchester'  ,False
"Syrian army, allies advance against Islamic State in eastern Aleppo - reports  ",False
Turkey calls for unconditional US support against Kurdish YPG  ,False
Brunt 'ashamed' of WBA fans after hit by coin  ,False
"Volvo Cars recalls 59,000 cars over software fault  ",False
Irish PM's party recovers in polls but junior partner struggles  ,False
Turkey calls for unconditional U.S. support against Kurdish YPG  ,False
"Uganda's Museveni wins election, opposition cries foul  ",False
Syrian opposition says temporary truce possible if Russia stops air strikes  ,False
Scotland would seek independence referendum if England votes to leave EU - Salmond ,False
Cameron says to announce EU vote date after cabinet meeting ,False
Research on link between Zika and birth defects expected by May  ,False
"Hull paid me extra 15,000 pounds a week in error-Bullard  ",False
Riviera fan Johnson back in title contention  ,False
Boeing gets U.S. licence to talk deals with Iranian airlines  ,False
Branson's Virgin Galactic unveils new passenger spaceship  ,False
"Venezuela sending new proposals to OPEC, non-OPEC producers  ",False
Justice secretary Michael Gove to push for Brexit - BBC  ,False
Oil down 4 percent as U.S. glut overshadows producer talks  ,False
Sterling jumps after EU official says good chance of deal for UK  ,False
"HQ debate settled, HSBC spotlight turns to top-level succession  ",False
Bristol Rovers management taken over by Jordanian FA board member  ,False
Russia could cut defence procurement spending - sources ,False
Argentina declares flood emergency in six key farm provinces  ,False
Twitter reacts to the death of ‘To Kill a Mockingbird’ author Harper Lee:  ,False
EU leaders dismiss Greek threat to block summit deals over migrant crisis  ,False
"U.N.'s climate chief to quit, praises Paris agreement  ",False
London kicks off fashion shows amid catwalk shake-up ,False
"Harper Lee, author of 'To Kill a Mockingbird,' dies: report.  ",False
Lloyds Bank to pay out $86 million in UK December flood claims ,False
TNS poll shows 36 percent of British voters would leave the EU versus 34 percent who would remain ,False
UK advisers not consistent when assessing suitability - FCA ,False
"Oil prices set to end week higher on output freeze, but glut looms:  ",False
"Public finances show largest January surplus since 2008, retail sales boom:  ",False
London local government looks to NW England to create $64 billion pension asset pool ,False
Bank of England's Weale adds voice to unease over market rate view - Irish News:  ,False
"'Brexit' would damage UK, could sink the EU, billionaire Richard Branson says ",False
Almost three-quarters of Germans think it important Britain stays in EU - poll ,False
"Senior ICBC executive arrives in Spain after raid, arrests  ",False
Boeing wins $450 million jet order from PNG's national carrier  ,False
"No refugees, no money - Italy's Renzi threatens EU's east  ",False
Branson's Virgin Galactic moves to return to space race  ,False
Adele 'cried all day' after shaky Grammy performance ,False
"Vivendi in talks with beIN Sports, bids for Gameloft  ",False
Pope says Trump 'not Christian' in a sign of global concern  ,False
Rossi says he lost out to Indonesia  ,False
Saudi Arabia 'not prepared' to cut oil production - AFP  ,False
Britain's EU reform deal 'largely irrelevant' - Labour leader ,False
"Vivendi to bid for Gameloft, in talks with beIN Sports on Canal Plus  ",False
Insight: Parmesan bonds replace bank loans in Italy's new credit order  ,False
It's the 'now or never' talks: EU starts summit to clinch deal for UK.  ,False
This is what Twitter had to say over DonaldTrump vs. pope Francis:  ,False
Austrian cap frustrates EU efforts to tackle migrant crisis  ,False
Austria to press ahead with daily asylum cap despite EU rebuke  ,False
"With eye on Britain's top job, Boris Johnson keeps Cameron guessing over EU deal:  ",False
"Life bans recommended for former Chile, Colombia football bosses",False
Murder law applied wrongly for 30 years:  ,False
"PIMCO sees 40 percent chance of Brexit, uncertainty to hit markets",False
"Murder law applied wrongly for 30 years, says Britain's top court ",False
EU's Juncker 'quite confident' of EU deal with Britain ,False
HSBC executives rue missed chance in HQ choice:  ,False
Warne undone by slider as snake bites bowler on TV show:  ,False
Cameron heads for 'now or never' EU talks:   ,False
Oil prices climb further on Iran support for oil output cap  ,False
Argentina judge releases ex-football official in FIFA probe  ,False
Mobiles banned from FIFA voting booths to ensure secrecy  ,False
"Some Boeing, Airbus suppliers have cold feet about increasing production  ",False
